clip_id,path,device,material,region,pressure_mpa,flow_ms,noise_category,window,rep,md5,group_id,fold
cbf8e88236347,leak acoustic data/pvc-zone 1-0.32 MPa-NA-noise logger-0-1_1.wav,noise logger,pvc,zone 1,0.32 MPa,NA,NA,0,1,a540d94bf03d3dac6b515e84581bf722,ge5a09394ed,train
cc04192429cf0,leak acoustic data/ductile iron-NA-0.3362 MPa-0.7 ms-hydrophone-0-1.wav,hydrophone,ductile iron,NA,0.3362 MPa,0.7 ms,NA,0,,73beec46832e86827c73983b0123cd5b,g96e60487d1,val
cc06c773ce585,leak acoustic data/pe-NA-0.1726 MPa-3.58 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.1726 MPa,3.58 ms,NA,0,1,2046d55b8e412494cdbe7df213a9b54e,gdc4d4d1b74,train
cc071994963f2,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_1-2_1.wav,hydrophone,pe,zone 2,NA,NA,NA,1,1,8a7e7bd3795544ee8b8a497aea5f1d72,g3aa9a8f111,val
cc07d1d974f51,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_0-1_1.wav,noise logger,ductile iron,zone 2,NA,NA,NA,0,1,7c6249bf7f019e9d93b21ecd43ddcf25,ga4d5f79c1b,test
cc0a344f25360,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_9.wav,noise logger,pe,NA,NA,NA,NA,0,9,9be7a20ba8316e2719b4a19dab36011a,g46286703fa,train
cc0b49732e823,no leak acoustic data/pe-zone 2-NA-NA-noise logger_0-1_15.wav,noise logger,pe,zone 2,NA,NA,NA,0,15,e6c019dd57800e125c3c7d8659ca3539,g3aa9a8f111,val
cc0bb75701548,leak acoustic data/ductile iron-NA-0.2425 MPa-3.97 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.2425 MPa,3.97 ms,NA,0,1,1936c39c6c9381e07ac9d63f133dab56,g5a209470f2,train
cc0e7fee58f57,no leak acoustic data/pe-NA-NA-NA-noise logger_3-4_9.wav,noise logger,pe,NA,NA,NA,NA,3,9,c7c20c588960b02f10feb6c14d4ba623,g46286703fa,train
cc1480284d1c3,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_0-1_2.wav,hydrophone,ductile iron,NA,NA,NA,NA,0,2,89d85aa65f6dfc728ee1d06379b92917,g07ac25f1e0,train
cc19c94f8b994,leak acoustic data/ductile iron-NA-0.3181 MPa-0.94 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.3181 MPa,0.94 ms,NA,0,,939e320ad36dc94b9e8ee34c855fef2e,g1e056ca4d1,train
cc1b3db7831c5,leak acoustic data/ductile iron-NA-0.3126 MPa-4.85 ms-hydrophone-0-1.wav,hydrophone,ductile iron,NA,0.3126 MPa,4.85 ms,NA,0,,67ed26b246c4baf6924fb9dcca636c24,g221d81070a,val
cc24346905726,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_2-3.wav,noise logger,ductile iron,zone 2,NA,NA,NA,2,,b0f19789982dd64fc9723493ee52a08f,ga4d5f79c1b,test
cc2a75613d283,leak acoustic data/ductile iron-NA-0.3212 MPa-1.23 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.3212 MPa,1.23 ms,NA,0,1,1ebf5a2b2ecadd6b7f8c801f1f5a0c9f,g50b627059e,train
cc2ac1af869fa,leak acoustic data/pe-zone 2-0.322 MPa-1.55 ms-noise logger-0-1.wav,noise logger,pe,zone 2,0.322 MPa,1.55 ms,NA,0,,babdbae13c79ee3e33a57dc8c427b34d,g6be8286ae3,train
cc31d113a490a,leak acoustic data/pe-NA-0.2349 MPa-4.10 ms-hydrophone-0-1.wav,hydrophone,pe,NA,0.2349 MPa,4.10 ms,NA,0,,908feb97dd5175304f8bd984d4d54705,gdc4d4d1b74,train
cc32544a5e4f3,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_0-1_6.wav,hydrophone,ductile iron,NA,NA,NA,NA,0,6,b6f739286dbae9f34d6f32df5b7f8e80,g07ac25f1e0,train
cc3569a105921,leak acoustic data/ductile iron-NA-0.3212 MPa-1.23 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.3212 MPa,1.23 ms,NA,0,,79528e8759ebcbf3a9f841546e8bc44e,g50b627059e,train
cc3ea9de7c014,leak acoustic data/ductile iron-NA-0.2761 MPa-4.42 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.2761 MPa,4.42 ms,NA,0,,0a8c63e6b3004fba667cfbb0ba24dcd4,g27ceee2299,train
cc41a6007b781,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_0-1.wav,hydrophone,ductile iron,NA,NA,NA,NA,0,,2e3524e14f928987787adb163ee63c4d,g07ac25f1e0,train
cc422d7e489ae,leak acoustic data/ductile iron-zone 2-0.312 MPa-0.9 ms-noise logger-0-1_5.wav,noise logger,ductile iron,zone 2,0.312 MPa,0.9 ms,NA,0,5,5ccd64130fdb6b8c69bd1ca4f63205c3,gbd8e42847a,val
cc49c5ba7938b,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_1-2_10.wav,noise logger,ductile iron,NA,NA,NA,NA,1,10,384207973628a8fc0d07be1847a6467f,g07ac25f1e0,train
cc4b0abd0e8be,leak acoustic data/ductile iron-NA-0.3179 MPa-0.51 ms-hydrophone-0-1.wav,hydrophone,ductile iron,NA,0.3179 MPa,0.51 ms,NA,0,,e297eeb646783d6c1f12f7ca8ae9df7d,gfe9a7ba473,val
cc4e8b8aad494,leak acoustic data/ductile iron-NA-0.0650 MPa-2.46 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.0650 MPa,2.46 ms,NA,0,,2340249ac7a603b148b8bab1d3460979,geba21b61e4,test
cc53ed0c8e038,no leak acoustic data/pe-zone 2-NA-NA-noise logger_3-4_6.wav,noise logger,pe,zone 2,NA,NA,NA,3,6,ed995072d3391201e70951ae43a84bca,g3aa9a8f111,val
cc54d15182411,leak acoustic data/ductile iron-NA-NA-NA-NA-0-1_1.wav,NA,ductile iron,NA,NA,NA,NA,0,1,2d4477a9a7c0fa73481df45dc3c422c9,gc89e33d79b,val
cc5cb8c05644e,no leak acoustic data/pe-NA-NA-NA-hydrophone_3-4.wav,hydrophone,pe,NA,NA,NA,NA,3,,003a646b639b4931f81cdf32df219ef8,g46286703fa,train
cc5ddb79c589a,leak acoustic data/pvc-zone 1-0.32 MPa-NA-noise logger-0-1.wav,noise logger,pvc,zone 1,0.32 MPa,NA,NA,0,,681a907be09fb5cbe63c43282d78eb4d,ge5a09394ed,train
cc5f3dafedb58,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_6.wav,noise logger,pe,NA,NA,NA,NA,0,6,176267629a0da6493eebbbd9e16ca7d8,g46286703fa,train
cc5fd818faa54,leak acoustic data/ductile iron-NA-0.3302 MPa-1.27 ms-hydrophone-0-1.wav,hydrophone,ductile iron,NA,0.3302 MPa,1.27 ms,NA,0,,79c6a53f4aaf92cad0f0bd44ccdeadc8,g00c9612215,test
cc61178e3438c,environmental noise/engine_3-NA-noise logger_1-2.wav,noise logger,NA,NA,NA,NA,engine_3,1,,2a874d2925a17b43ec865be1487e5d7c,g6a01c96440,test
cc6522c9ed17f,environmental noise/drilling_6-NA-noise logger_4-5.wav,noise logger,NA,NA,NA,NA,drilling_6,4,,7d1f89565c9cf019ab244179d387c199,gbc0afdae0e,test
cc66d7b4832d0,environmental noise/unknown_noise-NA-noise logger_2-3.wav,noise logger,NA,NA,NA,NA,unknown_noise,2,,c865a7c4e261141d815ba90d59b0b109,gc7f1538dab,test
cc6a1078eb7bc,leak acoustic data/ductile iron-zone 2-0.3106 MPa-0.77 ms-noise logger-0-1_3.wav,noise logger,ductile iron,zone 2,0.3106 MPa,0.77 ms,NA,0,3,f663c023a19d143550e057347df37576,g35d2ca7b03,train
cc6c187a579d4,environmental noise/hydrant_89-NA-noise logger_0-1.wav,noise logger,NA,NA,NA,NA,hydrant_89,0,,a4f4cad6de4db64d9d27913de14ce252,g3f429d8026,train
cc6ea88466244,leak acoustic data/pe-NA-0.322 MPa-0.11 ms-noise logger-0-1.wav,noise logger,pe,NA,0.322 MPa,0.11 ms,NA,0,,2845c55065f9041ba1c2ed24ceee6aec,g1226a5d9ec,val
cc75ae24f5c96,leak acoustic data/NA-NA-NA-NA-noise logger-0-1.wav,noise logger,NA,NA,NA,NA,NA,0,,69a8327f0d604ede1f1fc9a977cbc3a8,g1e688c389c,train
cc77af487b65d,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_2-3_9.wav,noise logger,ductile iron,NA,NA,NA,NA,2,9,819c2fb3bf7c5b664102e6eab3d59450,g07ac25f1e0,train
cc7d2c8649c8a,no leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone_0-1_4.wav,hydrophone,ductile iron,zone 2,NA,NA,NA,0,4,d484461646bdc762bd902933dde7b6de,ga4d5f79c1b,test
cc802e0de4b2b,leak acoustic data/pe-zone 2-NA-NA-noise logger-0-1_2.wav,noise logger,pe,zone 2,NA,NA,NA,0,2,3ab0899297536f4a2dfb468fae62be54,gd2cdf4b672,test
cc84f37cac49e,no leak acoustic data/pe-NA-NA-NA-noise logger_4-5_7.wav,noise logger,pe,NA,NA,NA,NA,4,7,dec649d52a949300fbf7d02f92846af3,g46286703fa,train
cc8764f092ba1,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_4-5_11.wav,noise logger,ductile iron,NA,NA,NA,NA,4,11,e3694938284b003a1c1fb10b2be45596,g07ac25f1e0,train
cc907703b5ee8,leak acoustic data/ductile iron-zone 2-0.3251 MPa-1.26 ms-noise logger-0-1.wav,noise logger,ductile iron,zone 2,0.3251 MPa,1.26 ms,NA,0,,4c1f9932a9d3ffb68db62273685fdae3,g9b81f0fded,train
cc908db347b35,leak acoustic data/pe-NA-0.3138 MPa-0.69 ms-noise logger-0-1.wav,noise logger,pe,NA,0.3138 MPa,0.69 ms,NA,0,,e0c2801a03ea39914d4b8740b1849240,g0fdfb0d43f,train
cc90b947e39a9,no leak acoustic data/pe-NA-NA-NA-noise logger_1-2_10.wav,noise logger,pe,NA,NA,NA,NA,1,10,44070bd791aa4cceb7199775b4a913b8,g46286703fa,train
cc91fab564d64,leak acoustic data/ductile iron-zone 1-0.25 MPa-NA-hydrophone-0-1.wav,hydrophone,ductile iron,zone 1,0.25 MPa,NA,NA,0,,0870f745ad7e2dc40e8c77f57521b75b,g137a73d92f,val
cc95eac27c6c5,leak acoustic data/ductile iron-zone 2-0.312 MPa-0.9 ms-noise logger-0-1_4.wav,noise logger,ductile iron,zone 2,0.312 MPa,0.9 ms,NA,0,4,32e19b522182813827614f1ab68c642e,gbd8e42847a,val
cc969d2b9dc97,environmental noise/hydrant_normal-NA-noise logger_0-1.wav,noise logger,NA,NA,NA,NA,hydrant_normal,0,,2f3d1339e4dde97a0a96e4132018ef66,g03a8c8e492,train
cc96f393f9909,leak acoustic data/ductile iron-NA-0.3286 MPa-1.34 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.3286 MPa,1.34 ms,NA,0,,5dd2664f3e855cd2641d59fca5a1d29f,gd7664d159c,train
cc9ae42b590ac,leak acoustic data/ductile iron-NA-0.3302 MPa-1.27 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.3302 MPa,1.27 ms,NA,0,,7756cfb5fab45be9e8c6b74e2a42b4a5,g00c9612215,test
cc9cff18c1a4d,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_3-4_10.wav,noise logger,ductile iron,NA,NA,NA,NA,3,10,d4f126e193d725fea7af9846fc00d7be,g07ac25f1e0,train
cc9e4556bc69a,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_1-2_4.wav,noise logger,ductile iron,zone 2,NA,NA,NA,1,4,fc76ee7befc2f823fffdbbe8fd4be3f9,ga4d5f79c1b,test
cca1d22ac8510,leak acoustic data/steel-zone 1-0.25 MPa-NA-hydrophone-0-1_1.wav,hydrophone,steel,zone 1,0.25 MPa,NA,NA,0,1,02f1287f06d402dea48240852fe048f1,g5de312a0b1,test
cca3bdbd296af,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_0-1_2.wav,noise logger,ductile iron,NA,NA,NA,NA,0,2,8156b0aa9acd2ea98c433101413230ee,g07ac25f1e0,train
cca4243c89f2a,no leak acoustic data/pe-NA-NA-NA-noise logger_2-3_4.wav,noise logger,pe,NA,NA,NA,NA,2,4,fd2b38c295480614e7089b0326a70977,g46286703fa,train
cca73bdc5fabd,leak acoustic data/pe-zone 2-0.32 MPa-1.26 ms-noise logger-0-1.wav,noise logger,pe,zone 2,0.32 MPa,1.26 ms,NA,0,,19d0f58cdc3c43383c43e483f83341a1,ge9f32b8c3c,train
cca777cc24de2,no leak acoustic data/pe-NA-NA-NA-hydrophone_0-1_3.wav,hydrophone,pe,NA,NA,NA,NA,0,3,092302522bff264df8738582d56fb7e1,g46286703fa,train
cca8472440c45,leak acoustic data/ductile iron-NA-0.2630 MPa-4.11 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.2630 MPa,4.11 ms,NA,0,1,61d959b70ca0fd2782bc21a26d2cac15,g2e6d88fb97,train
ccad7760ce5c3,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_0-1_11.wav,hydrophone,ductile iron,NA,NA,NA,NA,0,11,b483142a4273b3214e30d2697289603b,g07ac25f1e0,train
ccaebe2671432,environmental noise/drum-NA-noise logger_4-5.wav,noise logger,NA,NA,NA,NA,drum,4,,39af8357f9e1735948fcf25afb3f144e,gd61c1fa88a,train
ccb5c0a338061,no leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone_0-1_1.wav,hydrophone,ductile iron,zone 2,NA,NA,NA,0,1,58e8f1bccc5d1a1711bb77ea672040af,ga4d5f79c1b,test
ccb9684ea6243,no leak acoustic data/pe-NA-NA-NA-noise logger_2-3_3.wav,noise logger,pe,NA,NA,NA,NA,2,3,cc1b2266065bd52e673fd5ffa7ef1688,g46286703fa,train
ccbc5a8b2af49,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_14.wav,noise logger,pe,NA,NA,NA,NA,0,14,62b7ad57446a5e0c2b9809341b426302,g46286703fa,train
ccbd90dfdc70b,leak acoustic data/ductile iron-zone 2-0.312 MPa-0.9 ms-hydrophone-0-1.wav,hydrophone,ductile iron,zone 2,0.312 MPa,0.9 ms,NA,0,,a086a8a42ddc1cf22b521004a4c1e77b,gbd8e42847a,val
ccc16539f43d7,no leak acoustic data/pe-zone 2-NA-NA-noise logger_4-5_6.wav,noise logger,pe,zone 2,NA,NA,NA,4,6,cdf1ba7c997fb4183d6c307854117918,g3aa9a8f111,val
ccc211654bba2,environmental noise/drilling_4-NA-noise logger_3-4.wav,noise logger,NA,NA,NA,NA,drilling_4,3,,9caaead36e0016467eda0363c4370f55,g8d6b13227b,train
ccc6068b5b0a2,leak acoustic data/pe-NA-0.3244 MPa-0.22 ms-noise logger-0-1.wav,noise logger,pe,NA,0.3244 MPa,0.22 ms,NA,0,,1f8c759ccfcface277c7f3652ef3179a,g5606243767,train
ccc833de2040a,leak acoustic data/ductile iron-NA-0.3302 MPa-0.13 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.3302 MPa,0.13 ms,NA,0,1,99f909b551b5849ffbd4ab0bba698516,g022b4e9138,test
cccd7093a14f3,leak acoustic data/ductile iron-zone 2-0.3177 MPa-1.15 ms-noise logger-0-1.wav,noise logger,ductile iron,zone 2,0.3177 MPa,1.15 ms,NA,0,,cc9bc2107a5379b9add6d8819f9d7c56,g104fec80fe,train
cccdbbb49e736,leak acoustic data/ductile iron-zone 2-0.3111 MPa-0.15 ms-hydrophone-0-1.wav,hydrophone,ductile iron,zone 2,0.3111 MPa,0.15 ms,NA,0,,946b804f29e2bdbb407001c80a1cc8dc,g0a0ca7697a,train
ccce218c0e70d,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_12.wav,noise logger,pe,NA,NA,NA,NA,0,12,9be7a20ba8316e2719b4a19dab36011a,g46286703fa,train
cccf024969790,leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone-0-1_1.wav,hydrophone,ductile iron,zone 2,NA,NA,NA,0,1,a1b969919d6b2723baa44a3237405999,g65d97e5de6,test
cce06e41b3d68,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_2-3_1.wav,noise logger,ductile iron,zone 2,NA,NA,NA,2,1,cf530484b2403e2a6846466e0c550b65,ga4d5f79c1b,test
cce2f181ac223,leak acoustic data/pe-NA-0.2405 MPa-4.00 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.2405 MPa,4.00 ms,NA,0,1,d6736d3d2a8bec2bf32aec8cbcb20355,gfb07c776d5,test
cce35479c8094,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_0-1_5.wav,noise logger,ductile iron,NA,NA,NA,NA,0,5,c81aa33b7034a56d4087d54cab0ce179,g07ac25f1e0,train
cce6baf614bfa,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_22.wav,noise logger,pe,NA,NA,NA,NA,0,22,092c4179ce040be192a51edded9a38e3,g46286703fa,train
cce7aca319a5a,leak acoustic data/ductile iron-NA-0.3227 MPa-1.13 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.3227 MPa,1.13 ms,NA,0,,32b183acecb4ad073b997a31b7cf96de,g31a30cc499,train
cce8f01ad51b8,no leak acoustic data/NA-NA-NA-NA-hydrophone_2-3_1.wav,hydrophone,NA,NA,NA,NA,NA,2,1,f122ba6cec6dccacce2e21f2b333e4ca,g60e6ee291d,train
ccee26aeeb116,leak acoustic data/pe-NA-0.2761 MPa-4.42 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.2761 MPa,4.42 ms,NA,0,1,f62358d4a7f9f6443200a9fef1239db5,g27ceee2299,train
ccf0590a21392,leak acoustic data/pe-NA-0.2283 MPa-3.80 ms-noise logger-0-1.wav,noise logger,pe,NA,0.2283 MPa,3.80 ms,NA,0,,d6317bee31e699e21888f6b2b441253b,g8a87b14a43,val
ccf8e76bfe498,leak acoustic data/ductile iron-NA-0.2233 MPa-3.77 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.2233 MPa,3.77 ms,NA,0,1,69555e7b49abdb522d467be33a14a664,gb577968cb1,train
cd098874a6b8e,leak acoustic data/pe-NA-0.3235 MPa-0.81 ms-noise logger-0-1.wav,noise logger,pe,NA,0.3235 MPa,0.81 ms,NA,0,,028d85b30bc441e8e3a8f912090913d0,g9bc6bf58a3,train
cd11be05a39dc,leak acoustic data/ductile iron-NA-0.1949 MPa-2.02 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.1949 MPa,2.02 ms,NA,0,,e63cfeccecc62f1f63c908f585bf1cd7,gc88aa3442a,train
cd1d69cf431ed,environmental noise/rain_3-NA-noise logger_2-3.wav,noise logger,NA,NA,NA,NA,rain_3,2,,94c771873fc87c0941e91cc97abaa237,gdcc02653e5,train
cd1df441a7130,leak acoustic data/pe-NA-0.3047 MPa-0.73 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.3047 MPa,0.73 ms,NA,0,1,e298aa2ab84b4ea58843e0622d486354,gba26dba9df,test
cd22957c58990,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_2-3_3.wav,noise logger,ductile iron,NA,NA,NA,NA,2,3,e8f866bc67025494785779bae97cdf10,g07ac25f1e0,train
cd2883c705292,no leak acoustic data/pe-NA-NA-NA-hydrophone_3-4_2.wav,hydrophone,pe,NA,NA,NA,NA,3,2,b20901226cb3200ca1b0d2d59f6926c1,g46286703fa,train
cd2d1d38e28fe,leak acoustic data/ductile iron-NA-0.0717 MPa-2.09 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.0717 MPa,2.09 ms,NA,0,1,7340c7fb83ce9abbb849eef018ff97fe,g687b1c097c,train
cd2f212742960,leak acoustic data/ductile iron-NA-0.2495 MPa-4.33 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.2495 MPa,4.33 ms,NA,0,1,40cfaf4c058ca2fd75a9111876245ebb,gdc4d4d1b74,train
cd2f8146af74c,leak acoustic data/pe-NA-0.3280 MPa-1.46 ms-noise logger-0-1.wav,noise logger,pe,NA,0.3280 MPa,1.46 ms,NA,0,,56a539ef8070cb259118b06739446f44,g097831ac4c,val
cd32e1938288c,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_4-5_2.wav,hydrophone,pe,zone 2,NA,NA,NA,4,2,c26ead1fa6cc04e4cfee055b8954aa62,g3aa9a8f111,val
cd3517112b773,leak acoustic data/ductile iron-NA-0.2320 MPa-3.78 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.2320 MPa,3.78 ms,NA,0,1,2b617d30119cccc2920f02b225742888,g04801441ef,val
cd3b54567e82a,leak acoustic data/pe-NA-0.1687 MPa-3.5 ms-noise logger-0-1.wav,noise logger,pe,NA,0.1687 MPa,3.5 ms,NA,0,,3fc69f71b02072273acf528e36e61173,gb06646d0cf,test
cd3e24c8fddaa,leak acoustic data/ductile iron-NA-0.1892 MPa-3.59 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.1892 MPa,3.59 ms,NA,0,,2f3028ca98d0c036ccafc431a5d69d56,g72971ef0cc,train
cd4394bd6f020,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_0-1_8.wav,noise logger,ductile iron,zone 2,NA,NA,NA,0,8,cea01d8319e92a7a85d9d8dfc4a07abf,ga4d5f79c1b,test
cd44051294456,leak acoustic data/pe-NA-0.1803 MPa-3.68 ms-hydrophone-0-1.wav,hydrophone,pe,NA,0.1803 MPa,3.68 ms,NA,0,,b5b6872395fc3ecd41dc447fefc9960b,gb6e25e47de,train
cd48fd26263ca,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_2-3_2.wav,hydrophone,ductile iron,NA,NA,NA,NA,2,2,5fb863e6df23f061fbd544db8df2e8ff,g07ac25f1e0,train
cd4d040029f85,no leak acoustic data/pe-NA-NA-NA-noise logger_3-4_5.wav,noise logger,pe,NA,NA,NA,NA,3,5,86bc5ac155afdd23a96a0dc22ca8d629,g46286703fa,train
cd4e6c5882254,no leak acoustic data/pe-zone 2-NA-NA-noise logger_0-1_3.wav,noise logger,pe,zone 2,NA,NA,NA,0,3,d01c8e9141ef1271acd1aac30e0b0912,g3aa9a8f111,val
cd506b1e2f735,leak acoustic data/pe-NA-0.2428 MPa-3.92 ms-noise logger-0-1.wav,noise logger,pe,NA,0.2428 MPa,3.92 ms,NA,0,,cee5fa09a8b4f1e76f17b60226dca6b0,gebc8b2a613,val
cd56be4657cb9,no leak acoustic data/ductile iron-zone 1-NA-NA-hydrophone_2-3.wav,hydrophone,ductile iron,zone 1,NA,NA,NA,2,,cce3117754bbfb33af20fa5993dd8ceb,gd2da168526,train
cd57a1dedb807,leak acoustic data/pe-NA-0.3130 MPa-0.38 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.3130 MPa,0.38 ms,NA,0,1,2a36122c6e538ad5ef904d136121f5fb,g7cbbdd18a2,train
cd57a79d880d6,leak acoustic data/pe-zone 2-NA-NA-noise logger-0-1.wav,noise logger,pe,zone 2,NA,NA,NA,0,,bf29971213031e62f4adc1ddfb4a1782,gd2cdf4b672,test
cd5c4ed20c428,environmental noise/fan motor-NA-noise logger_3-4.wav,noise logger,NA,NA,NA,NA,fan motor,3,,ff55bb5258cc106f8a40102fa4648311,g5de03d5dfa,train
cd60d692b90b1,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_0-1.wav,noise logger,ductile iron,zone 2,NA,NA,NA,0,,b42ecff35bebbf4c80651d62c4361f4d,ga4d5f79c1b,test
cd685547804d1,leak acoustic data/ductile iron-NA-0.3236 MPa-0.66 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.3236 MPa,0.66 ms,NA,0,,9336ac6f9c54d0c56ca1925b16f8c20b,g7f2d312099,train
cd6dedbfd7d31,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_1-2_1.wav,noise logger,ductile iron,NA,NA,NA,NA,1,1,018e41654f72be733c8a2aaa04a13dff,g07ac25f1e0,train
cd6f5fae74ad6,leak acoustic data/ductile iron-NA-0.1869 MPa-3.77 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.1869 MPa,3.77 ms,NA,0,1,b8789031c6031a3aa061cda589246825,gdc4d4d1b74,train
cd723d66f367b,leak acoustic data/ductile iron-zone 2-0.3249 MPa-1.33 ms-noise logger-0-1.wav,noise logger,ductile iron,zone 2,0.3249 MPa,1.33 ms,NA,0,,64b629d314633507b5bc2fb8efa22c8d,g358b38eba1,train
cd75f0c255d24,leak acoustic data/pe-zone 2-0.322 MPa-1.55 ms-noise logger-0-1_1.wav,noise logger,pe,zone 2,0.322 MPa,1.55 ms,NA,0,1,697ae144af700269c62f0e2e74431c21,g6be8286ae3,train
cd77404571b67,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_4-5_1.wav,hydrophone,ductile iron,NA,NA,NA,NA,4,1,2b4077e0031fd40c3afdcae52c74ffe1,g07ac25f1e0,train
cd77bfd264abc,leak acoustic data/ductile iron-NA-0.2672 MPa-4.07 ms-hydrophone-0-1.wav,hydrophone,ductile iron,NA,0.2672 MPa,4.07 ms,NA,0,,2efb4f89d51f63b8092a15d055cff349,g08e2845ae9,train
cd7ccdb024821,no leak acoustic data/NA-NA-NA-NA-hydrophone_1-2.wav,hydrophone,NA,NA,NA,NA,NA,1,,d7ce3481e278c9f846c2cb793676c573,g60e6ee291d,train
cd7dbf2e752b0,leak acoustic data/ductile iron-NA-0.2761 MPa-4.42 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.2761 MPa,4.42 ms,NA,0,1,004e8c4fb10dd5de56b67b5a157835f7,g27ceee2299,train
cd7f4d236ef5e,leak acoustic data/ductile iron-NA-0.3362 MPa-0.7 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.3362 MPa,0.7 ms,NA,0,,4c4c18aac0b6ef989bdf953087b0d6d9,g96e60487d1,val
cd84219c979bd,leak acoustic data/ductile iron-NA-0.1726 MPa-3.58 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.1726 MPa,3.58 ms,NA,0,1,50d8215fbf3fb81a34f3d6b3f5c44b24,gdc4d4d1b74,train
cd8911748e7db,leak acoustic data/pe-NA-0.3256 MPa-0.52 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.3256 MPa,0.52 ms,NA,0,1,01c1ee02e38b26e456186657f5f3ccd9,g728a375c18,train
cd8a933a9f809,no leak acoustic data/pe-NA-NA-NA-noise logger_1-2_2.wav,noise logger,pe,NA,NA,NA,NA,1,2,a97e36595792e1fb3a11cfc1343f81cb,g46286703fa,train
cd8de83616f9f,leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone-0-1_2.wav,hydrophone,ductile iron,zone 2,NA,NA,NA,0,2,08aa781b9c63636c105a4067837e2186,g65d97e5de6,test
cd8f4f46d9cf9,leak acoustic data/ductile iron-NA-0.2349 MPa-4.10 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.2349 MPa,4.10 ms,NA,0,1,851d05819980d92533ba6bc21870075d,gdc4d4d1b74,train
cd953dc82ace5,leak acoustic data/ductile iron-NA-0.2269 MPa-3.95 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.2269 MPa,3.95 ms,NA,0,1,6d5bb10adb02c3f30a770cfbdcd9cfb2,gf98db9952c,train
cd98d6235a267,no leak acoustic data/NA-zone 2-NA-NA-noise logger_0-1_2.wav,noise logger,NA,zone 2,NA,NA,NA,0,2,0d1f26852e70ff3f54db533cd014a131,g4a6d62802d,train
