clip_id,path,material,region,pressure_mpa,flow_ms,noise_category,window,rep,md5,group_id,fold
cc907703b5ee8,leak acoustic data/ductile iron-zone 2-0.3251 MPa-1.26 ms-noise logger-0-1.wav,ductile iron,zone 2,0.3251 MPa,1.26 ms,NA,0,,4c1f9932a9d3ffb68db62273685fdae3,ge294e6a1f3,train
cc908db347b35,leak acoustic data/pe-NA-0.3138 MPa-0.69 ms-noise logger-0-1.wav,pe,NA,0.3138 MPa,0.69 ms,NA,0,,e0c2801a03ea39914d4b8740b1849240,gb8ea4c3304,train
cc90b947e39a9,no leak acoustic data/pe-NA-NA-NA-noise logger_1-2_10.wav,pe,NA,NA,NA,NA,1,10,44070bd791aa4cceb7199775b4a913b8,g953e24b384,val
cc91fab564d64,leak acoustic data/ductile iron-zone 1-0.25 MPa-NA-hydrophone-0-1.wav,ductile iron,zone 1,0.25 MPa,NA,NA,0,,0870f745ad7e2dc40e8c77f57521b75b,g2cbd65c959,test
cc95eac27c6c5,leak acoustic data/ductile iron-zone 2-0.312 MPa-0.9 ms-noise logger-0-1_4.wav,ductile iron,zone 2,0.312 MPa,0.9 ms,NA,0,4,32e19b522182813827614f1ab68c642e,g506e358162,train
cc969d2b9dc97,environmental noise/hydrant_normal-NA-noise logger_0-1.wav,NA,NA,NA,NA,hydrant_normal,0,,2f3d1339e4dde97a0a96e4132018ef66,g48faea8687,train
cc96f393f9909,leak acoustic data/ductile iron-NA-0.3286 MPa-1.34 ms-noise logger-0-1.wav,ductile iron,NA,0.3286 MPa,1.34 ms,NA,0,,5dd2664f3e855cd2641d59fca5a1d29f,ga265087801,val
cc9ae42b590ac,leak acoustic data/ductile iron-NA-0.3302 MPa-1.27 ms-noise logger-0-1.wav,ductile iron,NA,0.3302 MPa,1.27 ms,NA,0,,7756cfb5fab45be9e8c6b74e2a42b4a5,g4aaf064e27,train
cc9cff18c1a4d,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_3-4_10.wav,ductile iron,NA,NA,NA,NA,3,10,d4f126e193d725fea7af9846fc00d7be,g93f57e4971,train
cc9e4556bc69a,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_1-2_4.wav,ductile iron,zone 2,NA,NA,NA,1,4,fc76ee7befc2f823fffdbbe8fd4be3f9,g3fbe7ffa72,test
cca1d22ac8510,leak acoustic data/steel-zone 1-0.25 MPa-NA-hydrophone-0-1_1.wav,steel,zone 1,0.25 MPa,NA,NA,0,1,02f1287f06d402dea48240852fe048f1,g4b6caecd15,train
cca3bdbd296af,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_0-1_2.wav,ductile iron,NA,NA,NA,NA,0,2,8156b0aa9acd2ea98c433101413230ee,g93f57e4971,train
cca4243c89f2a,no leak acoustic data/pe-NA-NA-NA-noise logger_2-3_4.wav,pe,NA,NA,NA,NA,2,4,fd2b38c295480614e7089b0326a70977,g953e24b384,val
cca73bdc5fabd,leak acoustic data/pe-zone 2-0.32 MPa-1.26 ms-noise logger-0-1.wav,pe,zone 2,0.32 MPa,1.26 ms,NA,0,,19d0f58cdc3c43383c43e483f83341a1,g9e7f324ad1,test
cca777cc24de2,no leak acoustic data/pe-NA-NA-NA-hydrophone_0-1_3.wav,pe,NA,NA,NA,NA,0,3,092302522bff264df8738582d56fb7e1,g89cac0676b,test
cca8472440c45,leak acoustic data/ductile iron-NA-0.2630 MPa-4.11 ms-noise logger-0-1_1.wav,ductile iron,NA,0.2630 MPa,4.11 ms,NA,0,1,61d959b70ca0fd2782bc21a26d2cac15,gdbea1a3beb,val
ccad7760ce5c3,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_0-1_11.wav,ductile iron,NA,NA,NA,NA,0,11,b483142a4273b3214e30d2697289603b,g3cc844e970,train
ccaebe2671432,environmental noise/drum-NA-noise logger_4-5.wav,NA,NA,NA,NA,drum,4,,39af8357f9e1735948fcf25afb3f144e,gbc5a7596b0,train
ccb5c0a338061,no leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone_0-1_1.wav,ductile iron,zone 2,NA,NA,NA,0,1,58e8f1bccc5d1a1711bb77ea672040af,g094234dd26,train
ccb9684ea6243,no leak acoustic data/pe-NA-NA-NA-noise logger_2-3_3.wav,pe,NA,NA,NA,NA,2,3,cc1b2266065bd52e673fd5ffa7ef1688,g953e24b384,val
ccbc5a8b2af49,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_14.wav,pe,NA,NA,NA,NA,0,14,62b7ad57446a5e0c2b9809341b426302,g953e24b384,val
ccbd90dfdc70b,leak acoustic data/ductile iron-zone 2-0.312 MPa-0.9 ms-hydrophone-0-1.wav,ductile iron,zone 2,0.312 MPa,0.9 ms,NA,0,,a086a8a42ddc1cf22b521004a4c1e77b,g506e358162,train
ccc16539f43d7,no leak acoustic data/pe-zone 2-NA-NA-noise logger_4-5_6.wav,pe,zone 2,NA,NA,NA,4,6,cdf1ba7c997fb4183d6c307854117918,gea042922d6,train
ccc211654bba2,environmental noise/drilling_4-NA-noise logger_3-4.wav,NA,NA,NA,NA,drilling_4,3,,9caaead36e0016467eda0363c4370f55,g3f9430c0b8,test
ccc6068b5b0a2,leak acoustic data/pe-NA-0.3244 MPa-0.22 ms-noise logger-0-1.wav,pe,NA,0.3244 MPa,0.22 ms,NA,0,,1f8c759ccfcface277c7f3652ef3179a,gdbddc4e990,train
ccc833de2040a,leak acoustic data/ductile iron-NA-0.3302 MPa-0.13 ms-noise logger-0-1_1.wav,ductile iron,NA,0.3302 MPa,0.13 ms,NA,0,1,99f909b551b5849ffbd4ab0bba698516,g2ec5024e12,train
cccd7093a14f3,leak acoustic data/ductile iron-zone 2-0.3177 MPa-1.15 ms-noise logger-0-1.wav,ductile iron,zone 2,0.3177 MPa,1.15 ms,NA,0,,cc9bc2107a5379b9add6d8819f9d7c56,g64ce126ceb,test
cccdbbb49e736,leak acoustic data/ductile iron-zone 2-0.3111 MPa-0.15 ms-hydrophone-0-1.wav,ductile iron,zone 2,0.3111 MPa,0.15 ms,NA,0,,946b804f29e2bdbb407001c80a1cc8dc,gebd2f87f75,train
ccce218c0e70d,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_12.wav,pe,NA,NA,NA,NA,0,12,9be7a20ba8316e2719b4a19dab36011a,g953e24b384,val
cccf024969790,leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone-0-1_1.wav,ductile iron,zone 2,NA,NA,NA,0,1,a1b969919d6b2723baa44a3237405999,g89e835056a,val
cce06e41b3d68,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_2-3_1.wav,ductile iron,zone 2,NA,NA,NA,2,1,cf530484b2403e2a6846466e0c550b65,g3fbe7ffa72,test
cce2f181ac223,leak acoustic data/pe-NA-0.2405 MPa-4.00 ms-noise logger-0-1_1.wav,pe,NA,0.2405 MPa,4.00 ms,NA,0,1,d6736d3d2a8bec2bf32aec8cbcb20355,ge429b39ea3,train
cce35479c8094,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_0-1_5.wav,ductile iron,NA,NA,NA,NA,0,5,c81aa33b7034a56d4087d54cab0ce179,g93f57e4971,train
cce6baf614bfa,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_22.wav,pe,NA,NA,NA,NA,0,22,092c4179ce040be192a51edded9a38e3,g953e24b384,val
cce7aca319a5a,leak acoustic data/ductile iron-NA-0.3227 MPa-1.13 ms-noise logger-0-1.wav,ductile iron,NA,0.3227 MPa,1.13 ms,NA,0,,32b183acecb4ad073b997a31b7cf96de,g15a56e1313,test
cce8f01ad51b8,no leak acoustic data/NA-NA-NA-NA-hydrophone_2-3_1.wav,NA,NA,NA,NA,NA,2,1,f122ba6cec6dccacce2e21f2b333e4ca,g90d728455c,train
ccee26aeeb116,leak acoustic data/pe-NA-0.2761 MPa-4.42 ms-noise logger-0-1_1.wav,pe,NA,0.2761 MPa,4.42 ms,NA,0,1,f62358d4a7f9f6443200a9fef1239db5,gc1d71cfa61,train
ccf0590a21392,leak acoustic data/pe-NA-0.2283 MPa-3.80 ms-noise logger-0-1.wav,pe,NA,0.2283 MPa,3.80 ms,NA,0,,d6317bee31e699e21888f6b2b441253b,ga2ddd8b5ff,train
ccf8e76bfe498,leak acoustic data/ductile iron-NA-0.2233 MPa-3.77 ms-noise logger-0-1_1.wav,ductile iron,NA,0.2233 MPa,3.77 ms,NA,0,1,69555e7b49abdb522d467be33a14a664,gd7c7c04d20,test
cd098874a6b8e,leak acoustic data/pe-NA-0.3235 MPa-0.81 ms-noise logger-0-1.wav,pe,NA,0.3235 MPa,0.81 ms,NA,0,,028d85b30bc441e8e3a8f912090913d0,gb3c8b4b1e6,train
cd11be05a39dc,leak acoustic data/ductile iron-NA-0.1949 MPa-2.02 ms-noise logger-0-1.wav,ductile iron,NA,0.1949 MPa,2.02 ms,NA,0,,e63cfeccecc62f1f63c908f585bf1cd7,g3036594a8f,train
cd1d69cf431ed,environmental noise/rain_3-NA-noise logger_2-3.wav,NA,NA,NA,NA,rain_3,2,,94c771873fc87c0941e91cc97abaa237,gc338fc839e,train
cd1df441a7130,leak acoustic data/pe-NA-0.3047 MPa-0.73 ms-noise logger-0-1_1.wav,pe,NA,0.3047 MPa,0.73 ms,NA,0,1,e298aa2ab84b4ea58843e0622d486354,g608ed34a62,train
cd22957c58990,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_2-3_3.wav,ductile iron,NA,NA,NA,NA,2,3,e8f866bc67025494785779bae97cdf10,g93f57e4971,train
cd2883c705292,no leak acoustic data/pe-NA-NA-NA-hydrophone_3-4_2.wav,pe,NA,NA,NA,NA,3,2,b20901226cb3200ca1b0d2d59f6926c1,g89cac0676b,test
cd2d1d38e28fe,leak acoustic data/ductile iron-NA-0.0717 MPa-2.09 ms-noise logger-0-1_1.wav,ductile iron,NA,0.0717 MPa,2.09 ms,NA,0,1,7340c7fb83ce9abbb849eef018ff97fe,g4cfed936c0,train
cd2f212742960,leak acoustic data/ductile iron-NA-0.2495 MPa-4.33 ms-noise logger-0-1_1.wav,ductile iron,NA,0.2495 MPa,4.33 ms,NA,0,1,40cfaf4c058ca2fd75a9111876245ebb,g47220131dd,val
cd2f8146af74c,leak acoustic data/pe-NA-0.3280 MPa-1.46 ms-noise logger-0-1.wav,pe,NA,0.3280 MPa,1.46 ms,NA,0,,56a539ef8070cb259118b06739446f44,gb24583bad5,test
cd32e1938288c,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_4-5_2.wav,pe,zone 2,NA,NA,NA,4,2,c26ead1fa6cc04e4cfee055b8954aa62,ge461b80ac9,train
cd3517112b773,leak acoustic data/ductile iron-NA-0.2320 MPa-3.78 ms-noise logger-0-1_1.wav,ductile iron,NA,0.2320 MPa,3.78 ms,NA,0,1,2b617d30119cccc2920f02b225742888,g8a0bf4d59a,test
cd3b54567e82a,leak acoustic data/pe-NA-0.1687 MPa-3.5 ms-noise logger-0-1.wav,pe,NA,0.1687 MPa,3.5 ms,NA,0,,3fc69f71b02072273acf528e36e61173,geac9851f1d,train
cd3e24c8fddaa,leak acoustic data/ductile iron-NA-0.1892 MPa-3.59 ms-noise logger-0-1.wav,ductile iron,NA,0.1892 MPa,3.59 ms,NA,0,,2f3028ca98d0c036ccafc431a5d69d56,gd37c215a0d,train
cd4394bd6f020,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_0-1_8.wav,ductile iron,zone 2,NA,NA,NA,0,8,cea01d8319e92a7a85d9d8dfc4a07abf,g3fbe7ffa72,test
cd44051294456,leak acoustic data/pe-NA-0.1803 MPa-3.68 ms-hydrophone-0-1.wav,pe,NA,0.1803 MPa,3.68 ms,NA,0,,b5b6872395fc3ecd41dc447fefc9960b,g8836c07719,train
cd48fd26263ca,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_2-3_2.wav,ductile iron,NA,NA,NA,NA,2,2,5fb863e6df23f061fbd544db8df2e8ff,g3cc844e970,train
cd4d040029f85,no leak acoustic data/pe-NA-NA-NA-noise logger_3-4_5.wav,pe,NA,NA,NA,NA,3,5,86bc5ac155afdd23a96a0dc22ca8d629,g953e24b384,val
cd4e6c5882254,no leak acoustic data/pe-zone 2-NA-NA-noise logger_0-1_3.wav,pe,zone 2,NA,NA,NA,0,3,d01c8e9141ef1271acd1aac30e0b0912,gea042922d6,train
cd506b1e2f735,leak acoustic data/pe-NA-0.2428 MPa-3.92 ms-noise logger-0-1.wav,pe,NA,0.2428 MPa,3.92 ms,NA,0,,cee5fa09a8b4f1e76f17b60226dca6b0,gac47889ea0,test
cd56be4657cb9,no leak acoustic data/ductile iron-zone 1-NA-NA-hydrophone_2-3.wav,ductile iron,zone 1,NA,NA,NA,2,,cce3117754bbfb33af20fa5993dd8ceb,ge17e8581d1,train
cd57a1dedb807,leak acoustic data/pe-NA-0.3130 MPa-0.38 ms-noise logger-0-1_1.wav,pe,NA,0.3130 MPa,0.38 ms,NA,0,1,2a36122c6e538ad5ef904d136121f5fb,gb20b1e1a5f,val
cd57a79d880d6,leak acoustic data/pe-zone 2-NA-NA-noise logger-0-1.wav,pe,zone 2,NA,NA,NA,0,,bf29971213031e62f4adc1ddfb4a1782,g5142c16106,train
cd5c4ed20c428,environmental noise/fan motor-NA-noise logger_3-4.wav,NA,NA,NA,NA,fan motor,3,,ff55bb5258cc106f8a40102fa4648311,gfc8ccbf519,train
cd60d692b90b1,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_0-1.wav,ductile iron,zone 2,NA,NA,NA,0,,b42ecff35bebbf4c80651d62c4361f4d,g3fbe7ffa72,test
cd685547804d1,leak acoustic data/ductile iron-NA-0.3236 MPa-0.66 ms-noise logger-0-1.wav,ductile iron,NA,0.3236 MPa,0.66 ms,NA,0,,9336ac6f9c54d0c56ca1925b16f8c20b,g071e97a2d7,train
cd6dedbfd7d31,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_1-2_1.wav,ductile iron,NA,NA,NA,NA,1,1,018e41654f72be733c8a2aaa04a13dff,g93f57e4971,train
cd6f5fae74ad6,leak acoustic data/ductile iron-NA-0.1869 MPa-3.77 ms-noise logger-0-1_1.wav,ductile iron,NA,0.1869 MPa,3.77 ms,NA,0,1,b8789031c6031a3aa061cda589246825,g5a7f00c1ac,test
cd723d66f367b,leak acoustic data/ductile iron-zone 2-0.3249 MPa-1.33 ms-noise logger-0-1.wav,ductile iron,zone 2,0.3249 MPa,1.33 ms,NA,0,,64b629d314633507b5bc2fb8efa22c8d,g3e241956a5,train
cd75f0c255d24,leak acoustic data/pe-zone 2-0.322 MPa-1.55 ms-noise logger-0-1_1.wav,pe,zone 2,0.322 MPa,1.55 ms,NA,0,1,697ae144af700269c62f0e2e74431c21,g9023565265,test
cd77404571b67,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_4-5_1.wav,ductile iron,NA,NA,NA,NA,4,1,2b4077e0031fd40c3afdcae52c74ffe1,g3cc844e970,train
cd77bfd264abc,leak acoustic data/ductile iron-NA-0.2672 MPa-4.07 ms-hydrophone-0-1.wav,ductile iron,NA,0.2672 MPa,4.07 ms,NA,0,,2efb4f89d51f63b8092a15d055cff349,g03324633a9,train
cd7ccdb024821,no leak acoustic data/NA-NA-NA-NA-hydrophone_1-2.wav,NA,NA,NA,NA,NA,1,,d7ce3481e278c9f846c2cb793676c573,g90d728455c,train
cd7dbf2e752b0,leak acoustic data/ductile iron-NA-0.2761 MPa-4.42 ms-noise logger-0-1_1.wav,ductile iron,NA,0.2761 MPa,4.42 ms,NA,0,1,004e8c4fb10dd5de56b67b5a157835f7,g43955ba8d8,val
cd7f4d236ef5e,leak acoustic data/ductile iron-NA-0.3362 MPa-0.7 ms-noise logger-0-1.wav,ductile iron,NA,0.3362 MPa,0.7 ms,NA,0,,4c4c18aac0b6ef989bdf953087b0d6d9,g6f1d3e5c98,train
cd84219c979bd,leak acoustic data/ductile iron-NA-0.1726 MPa-3.58 ms-noise logger-0-1_1.wav,ductile iron,NA,0.1726 MPa,3.58 ms,NA,0,1,50d8215fbf3fb81a34f3d6b3f5c44b24,gcd682aecd9,val
cd8911748e7db,leak acoustic data/pe-NA-0.3256 MPa-0.52 ms-noise logger-0-1_1.wav,pe,NA,0.3256 MPa,0.52 ms,NA,0,1,01c1ee02e38b26e456186657f5f3ccd9,gf39aa1d08b,test
cd8a933a9f809,no leak acoustic data/pe-NA-NA-NA-noise logger_1-2_2.wav,pe,NA,NA,NA,NA,1,2,a97e36595792e1fb3a11cfc1343f81cb,g953e24b384,val
cd8de83616f9f,leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone-0-1_2.wav,ductile iron,zone 2,NA,NA,NA,0,2,08aa781b9c63636c105a4067837e2186,g89e835056a,val
cd8f4f46d9cf9,leak acoustic data/ductile iron-NA-0.2349 MPa-4.10 ms-noise logger-0-1_1.wav,ductile iron,NA,0.2349 MPa,4.10 ms,NA,0,1,851d05819980d92533ba6bc21870075d,g4a6cc41e32,train
cd953dc82ace5,leak acoustic data/ductile iron-NA-0.2269 MPa-3.95 ms-noise logger-0-1_1.wav,ductile iron,NA,0.2269 MPa,3.95 ms,NA,0,1,6d5bb10adb02c3f30a770cfbdcd9cfb2,g4a576e51e1,train
cd98d6235a267,no leak acoustic data/NA-zone 2-NA-NA-noise logger_0-1_2.wav,NA,zone 2,NA,NA,NA,0,2,0d1f26852e70ff3f54db533cd014a131,g05e2446a61,train
cd9b94bdc892b,environmental noise/gas pipe-NA-noise logger_1-2.wav,NA,NA,NA,NA,gas pipe,1,,1b8140881e8b47cdc562722920bd1faf,gafcd56ed8e,test
cd9b9fe203a4a,environmental noise/drilling_3-NA-noise logger_4-5.wav,NA,NA,NA,NA,drilling_3,4,,1dfe295e3b29bb54d9a94cc1a7960fbb,g0972f8707d,train
cda270054399d,leak acoustic data/pe-NA-0.0650 MPa-2.46 ms-noise logger-0-1_1.wav,pe,NA,0.0650 MPa,2.46 ms,NA,0,1,307519affe616709aa4770ff495824e5,ga4f7cd63f2,val
cda365df41e88,environmental noise/dog_1-NA-noise logger_2-3.wav,NA,NA,NA,NA,dog_1,2,,d106b56b099f4b952c92cbe030d450d8,g9c6aca4851,train
cdaa3659f139a,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_21.wav,pe,NA,NA,NA,NA,0,21,ab9e6afaedafe3901ba5784935c451eb,g953e24b384,val
cdabbb10d3783,leak acoustic data/pe-NA-0.2672 MPa-4.07 ms-noise logger-0-1_1.wav,pe,NA,0.2672 MPa,4.07 ms,NA,0,1,c97542b55b1f919f925f77b31d47a2aa,g557f2dbbfe,val
cdaeac1be16b4,leak acoustic data/ductile iron-zone 2-NA-NA-noise logger-0-1_7.wav,ductile iron,zone 2,NA,NA,NA,0,7,a40b2c7b282324934d8083cec9a7e1f7,g84e6df9a56,val
cdafc13bac8e8,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_0-1_7.wav,ductile iron,NA,NA,NA,NA,0,7,854e2532393c85dfaa3ac0ceee7b2a56,g3cc844e970,train
cdb43ef923ce5,environmental noise/dog_2-NA-noise logger_1-2.wav,NA,NA,NA,NA,dog_2,1,,944da0530cb0ab04ef4c3221fd2fc35d,g4c731e2c0b,train
cdbd5104a19f9,environmental noise/fan motor-NA-noise logger_0-1.wav,NA,NA,NA,NA,fan motor,0,,b401cb868ec789b0cbe1975355743596,gfc8ccbf519,train
cdd8e897e34b9,no leak acoustic data/pe-zone 2-NA-NA-noise logger_2-3_11.wav,pe,zone 2,NA,NA,NA,2,11,22c41346ea9640c6b90e0ca06742fa88,gea042922d6,train
cdda15a414f8b,leak acoustic data/ductile iron-NA-0.1630 MPa-3.45 ms-noise logger-0-1.wav,ductile iron,NA,0.1630 MPa,3.45 ms,NA,0,,1dd62c286010e58ac4d58383bbdee5b9,g286d8484cb,train
cdda6f156a595,leak acoustic data/ductile iron-NA-0.3234 MPa-1.20 ms-noise logger-0-1.wav,ductile iron,NA,0.3234 MPa,1.20 ms,NA,0,,0641d5714096ff05e274c7f3ea61c62d,ge9eb498260,train
cddc46af1f80d,leak acoustic data/ductile iron-zone 2-0.312 MPa-0.9 ms-noise logger-0-1.wav,ductile iron,zone 2,0.312 MPa,0.9 ms,NA,0,,322424e13e16cc52450f8f05eb1e684a,g506e358162,train
cde2fefb4bce3,leak acoustic data/ductile iron-NA-0.1892 MPa-3.59 ms-hydrophone-0-1.wav,ductile iron,NA,0.1892 MPa,3.59 ms,NA,0,,a16de9227493a4321c3ef24ccd37c25f,g9670315f45,train
cdeff059d9cc1,leak acoustic data/ductile iron-NA-0.3236 MPa-0.66 ms-hydrophone-0-1.wav,ductile iron,NA,0.3236 MPa,0.66 ms,NA,0,,9822d41fc935d351bf7bd6dc72cf6aa5,gf96accfa16,train
cdf620e3977e0,leak acoustic data/pe-zone 2-0.3194 MPa-1.64 ms-noise logger-0-1.wav,pe,zone 2,0.3194 MPa,1.64 ms,NA,0,,b853c6eed6db305a455c87c047c5d1c7,g0dbfb7701f,train
cdf7a625f4253,no leak acoustic data/pe-zone 2-NA-NA-noise logger_1-2_6.wav,pe,zone 2,NA,NA,NA,1,6,a623246619c86fc2877e7fd3f9e8e159,gea042922d6,train
cdfb6c59a814e,environmental noise/engine_2-NA-noise logger_4-5.wav,NA,NA,NA,NA,engine_2,4,,d381788221c8b5d659e85dd7c540801d,gf2b94f59db,test
cdfbb65196371,no leak acoustic data/pe-zone 2-NA-NA-noise logger_0-1_16.wav,pe,zone 2,NA,NA,NA,0,16,612e832073569728e74685738192c9e5,gea042922d6,train
cdfc3f3d41888,leak acoustic data/ductile iron-NA-0.1446 MPa-3.26 ms-noise logger-0-1.wav,ductile iron,NA,0.1446 MPa,3.26 ms,NA,0,,277dbe325a87f9c6b0b429ed35b6a9fe,g857176f12d,test
cdfeedc28a277,environmental noise/rain_2-NA-noise logger_3-4.wav,NA,NA,NA,NA,rain_2,3,,03469f882094451a3c62f78d3a151d9e,g9f65caa4cc,train
ce0594e503562,leak acoustic data/ductile iron-NA-0.1648 MPa-3.40 ms-hydrophone-0-1.wav,ductile iron,NA,0.1648 MPa,3.40 ms,NA,0,,9e799fbbaeca1c85c7bc41b7d1594ab2,g9b654f79b0,train
ce05b73f8fce2,leak acoustic data/ductile iron-NA-0.2495 MPa-4.33 ms-hydrophone-0-1.wav,ductile iron,NA,0.2495 MPa,4.33 ms,NA,0,,e832f8d78870195a966cbb82c17a7c80,gaec16891f4,train
ce083251e3ac8,leak acoustic data/pe-NA-0.3302 MPa-1.44 ms-noise logger-0-1.wav,pe,NA,0.3302 MPa,1.44 ms,NA,0,,53cab8063f2a9fb68a27aa1b5f600c8f,g7743b0601e,val
ce084472188f4,no leak acoustic data/NA-NA-NA-NA-noise logger_3-4.wav,NA,NA,NA,NA,NA,3,,a3cd580b7522fe8f4384d59c9aaef95f,gcd751f65bd,test
ce1aac6216062,leak acoustic data/ductile iron-NA-0.3295 MPa-0.95 ms-noise logger-0-1_1.wav,ductile iron,NA,0.3295 MPa,0.95 ms,NA,0,1,8f4ad46ac099f461d1ee7951213e497f,g072087e232,train
ce1b790795b5b,no leak acoustic data/pe-zone 2-NA-NA-noise logger_0-1_4.wav,pe,zone 2,NA,NA,NA,0,4,6c330f25e18bd37ea275f163fa8757e2,gea042922d6,train
ce1beb3d64f57,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_1-2_5.wav,ductile iron,NA,NA,NA,NA,1,5,d65be5747beb2709fca42d7ac249b4fe,g93f57e4971,train
ce23a06d25d3f,leak acoustic data/pe-zone 2-NA-NA-noise logger-0-1_5.wav,pe,zone 2,NA,NA,NA,0,5,594da0c27196d0f87d969206af2797a2,g5142c16106,train
ce301c7d88abe,leak acoustic data/pe-zone 2-0.3245 MPa-1.68 ms-noise logger-0-1_1.wav,pe,zone 2,0.3245 MPa,1.68 ms,NA,0,1,0cb90b6039321e21b50dcf173d609a9a,g1c98834423,train
ce354143df772,no leak acoustic data/pe-zone 2-NA-NA-noise logger_4-5_3.wav,pe,zone 2,NA,NA,NA,4,3,8f31cc1c16a979a1ec9f4d1bf4a38871,gea042922d6,train
ce375fd85d539,no leak acoustic data/pe-NA-NA-NA-hydrophone_2-3_1.wav,pe,NA,NA,NA,NA,2,1,a8f9a07235b0b6048843f2b3dcd00a2d,g89cac0676b,test
ce3c1bbc4dd9c,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_1-2.wav,ductile iron,NA,NA,NA,NA,1,,147a525e39931ae20f33679f3754c642,g3cc844e970,train
ce3e303f06b4a,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_2-3_1.wav,ductile iron,NA,NA,NA,NA,2,1,7641e332c603286ba6dbcfc2140d4577,g93f57e4971,train
ce419a5dd5696,leak acoustic data/ductile iron-NA-0.1545 MPa-3.36 ms-noise logger-0-1_2.wav,ductile iron,NA,0.1545 MPa,3.36 ms,NA,0,2,996943f8c7fd5206ea5c5e393209615c,g286d8484cb,train
ce461f134c0c0,environmental noise/drilling_4-NA-noise logger_0-1.wav,NA,NA,NA,NA,drilling_4,0,,e7299029fab15c3c02ca85b936744604,g3f9430c0b8,test
ce49d4559826a,leak acoustic data/ductile iron-NA-0.1726 MPa-3.58 ms-noise logger-0-1.wav,ductile iron,NA,0.1726 MPa,3.58 ms,NA,0,,54a87760de1517a9c0408e4fc150577d,gcd682aecd9,val
ce50f51d5c4ed,leak acoustic data/pe-NA-0.0650 MPa-2.46 ms-noise logger-0-1.wav,pe,NA,0.0650 MPa,2.46 ms,NA,0,,b5db0bbb38114fbe12b25e8ccda3932e,ga4f7cd63f2,val
ce542643f6982,leak acoustic data/ductile iron-NA-0.2630 MPa-4.11 ms-noise logger-0-1.wav,ductile iron,NA,0.2630 MPa,4.11 ms,NA,0,,4197c0d0babbb5383b6ca5e9092c6b79,gdbea1a3beb,val
ce552fe86d7ad,leak acoustic data/ductile iron-NA-0.3003 MPa-4.65 ms-hydrophone-0-1.wav,ductile iron,NA,0.3003 MPa,4.65 ms,NA,0,,ccceb86359da76d66434df35961e1fc5,gdd29498291,val
ce5812e80dc76,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_2-3_4.wav,ductile iron,NA,NA,NA,NA,2,4,b5e4690de84010af52d62b17ff8a1a8c,g93f57e4971,train
ce5879bae43e3,leak acoustic data/pe-NA-0.3249 MPa-1.68 ms-noise logger-0-1_1.wav,pe,NA,0.3249 MPa,1.68 ms,NA,0,1,8e1dcf7f3b7b170c685809de7f6f8e9a,g2f53a248db,train
ce5db6f4b0065,leak acoustic data/ductile iron-NA-0.3303 MPa-0.25 ms-noise logger-0-1.wav,ductile iron,NA,0.3303 MPa,0.25 ms,NA,0,,212b798ecfd7ab72e32d2a566fce2fd8,gf512398317,train
ce5f08be3057b,environmental noise/rain-NA-noise logger_1-2.wav,NA,NA,NA,NA,rain,1,,0e322fbcd4aaa5a668efe5d51d5e4c62,gee16bed717,val
ce64c6fe56b6f,leak acoustic data/pe-NA-0.2672 MPa-4.07 ms-noise logger-0-1.wav,pe,NA,0.2672 MPa,4.07 ms,NA,0,,e6741ac8530cbceeed4a7cc83822db6f,g557f2dbbfe,val
ce6b09ac87525,leak acoustic data/steel-zone 1-0.32 MPa-NA-noise logger-0-1_1.wav,steel,zone 1,0.32 MPa,NA,NA,0,1,7c0b1a63780aa4aaf95593de79ef9f86,gbb125903cd,val
ce6e8406e4611,no leak acoustic data/ductile iron-zone 1-NA-NA-noise logger_2-3_2.wav,ductile iron,zone 1,NA,NA,NA,2,2,91246262bca5bf396953c6a8ebbb0a77,g1a1e006151,test
ce739a13228a2,no leak acoustic data/pe-NA-NA-NA-noise logger_4-5_14.wav,pe,NA,NA,NA,NA,4,14,c00064ccf37b179afaf20e1cf075eecb,g953e24b384,val
